sample_id,formula,working_ion,anion_family,target
mp-779764,Li10Ti2Mn3Co3O16,Li,oxide,2.17272571333333
mp-558327,Li2V2(SO4)3,Li,sulfide,3.139078588333324
mp-1430957,Zn(CoN)2,Zn,other,0.8453565050000004
mp-771234,Li5Mn2Ni3O10,Li,oxide,4.293000589999997
mvc-12415,CaTi2O4,Ca,oxide,0.4479656737499937
mp-1043548,MgFe(Si2O5)2,Mg,phosphate_or_polyanion,3.410057977499993
mp-25401,Li2TiPO4F,Li,halide,0.2102433333333355
mp-540125,LiMnPO4,Li,phosphate_or_polyanion,4.229983421666665
mvc-6205,Zn(NiO2)2,Zn,oxide,2.4448981856250014
mp-510708,LiFe(SiO3)2,Li,phosphate_or_polyanion,4.9464746283333385
mp-766992,Li3VCrP2(O4F)2,Li,halide,1.811675469999988
mp-1013735,Ca3Bi2,Ca,other,0.4375030004166666
mp-1047293,Ca(MoO2)2,Ca,oxide,2.18807060625
mp-704600,LiTi4Mn(PO4)6,Li,phosphate_or_polyanion,2.277860873333343
mp-1282858,Li3Co3SbO8,Li,oxide,1.460392658333338
mp-752629,K(CoO2)2,K,oxide,3.799622952999997
mp-1045866,Mg2Mn9O13,Mg,oxide,2.7470801299999907
mp-1385949,Ca(CoO2)4,Ca,oxide,3.6937749700000024
mp-26257,Li2MnP2O7,Li,phosphate_or_polyanion,4.052284408333326
mp-1045684,Ca2Cu9O13,Ca,oxide,3.763643797499998
mp-771653,Li6V3Ni(PO4)6,Li,phosphate_or_polyanion,3.849546269999996
mp-756629,Li5MnF8,Li,halide,5.136803263333339
mp-769505,Li7Mn10Cr6O32,Li,oxide,4.601569383333336
mp-1003314,KMn2O4,K,oxide,2.3811010579999987
mp-25395,Li2MnPO4F,Li,halide,3.342270008333341
mp-675779,Li2Mo3S4,Li,sulfide,1.575383393333316
mp-759061,Li3Cr3CoO8,Li,oxide,3.9243482833333343
mvc-10887,CaV2O4,Ca,oxide,2.732466676250001
mp-773233,Li5V2Fe3O10,Li,oxide,2.526123869999997
mp-26983,LiMn(PO3)4,Li,phosphate_or_polyanion,5.46018897333335
mp-761104,LiV2OF5,Li,halide,3.058328908333327
mp-1041154,Zn(NiO2)2,Zn,oxide,2.53450781583333
mp-757527,LiTi6O12,Li,oxide,2.2376822383333534
mp-776170,LiTi2O4,Li,oxide,2.098045070833334
mp-767104,Li2Cr(CO3)2,Li,oxide,2.473108180000002
mp-765811,Li4Ni3Sn(PO4)4,Li,phosphate_or_polyanion,3.701576799999989
mp-779299,Li3Mn4(BO3)4,Li,phosphate_or_polyanion,3.29927450999998
mp-764670,Li2MnFe(PO4)2,Li,phosphate_or_polyanion,3.6159386449999977
mp-1041375,MgV4O9,Mg,oxide,2.8378894375000003
mp-757644,Li2Fe2C2O7,Li,oxide,3.072785998333321
mp-695791,LiMo(PO3)5,Li,phosphate_or_polyanion,5.583028112499995
mp-540331,LiMn(PO3)4,Li,phosphate_or_polyanion,5.404884023333329
mp-1101537,Li2Ni(PO3)5,Li,phosphate_or_polyanion,5.217378024999993
mp-1384673,Ca(VS2)2,Ca,sulfide,1.299174885000002
mp-1044272,MgBiMoO5,Mg,oxide,3.02762610875
mp-753660,Li2VCrP2(HO5)2,Li,phosphate_or_polyanion,3.529308553333327
mp-764628,Na(FeO2)2,Na,oxide,3.900016337500001
mp-684489,LiBiP2O7,Li,phosphate_or_polyanion,4.553676812499992
mp-1176834,Li8Fe7Te(PO4)12,Li,phosphate_or_polyanion,5.024749633333348
mp-1043924,CaLaVFeO6,Ca,oxide,3.7550628650000024
mp-780308,Li5Mn6(BO3)6,Li,phosphate_or_polyanion,3.4161581833333816
mp-1043615,Mn3Zn(P2O7)2,Zn,phosphate_or_polyanion,1.1199589949999835
mp-1041472,MnAl(WO4)2,Al,oxide,2.353844056666669
mp-1094548,Mg3Sb,Mg,other,0.1571840350000002
mvc-14431,Y2Cu3(WO4)6,other,oxide,4.1806790233333215
mp-31723,Li3Cr(PO4)2,Li,phosphate_or_polyanion,4.642824145833335
mvc-5692,Mg(MoO2)2,Mg,oxide,2.315573697500001
mp-849474,Li2Mn5(CuO6)2,Li,oxide,3.451628553333341
mp-1235640,LiV2Zn2(SiO5)2,Li,phosphate_or_polyanion,2.2142003783333353
mp-1048386,BaYCr4O7,other,oxide,2.011646775000003
mp-777022,Li4Mn3Cr3(WO8)2,Li,oxide,3.4096420900000037
mvc-11995,Ca(CoO2)2,Ca,oxide,3.3225039587500005
mp-761486,LiFePO4,Li,phosphate_or_polyanion,3.188486138333329
mp-23621,NaBi(PO3)4,Na,phosphate_or_polyanion,5.37377825999999
mp-764794,Li2Mn2F7,Li,halide,4.5912252212499975
mp-1236176,LiV6O11F,Li,halide,1.8114433333333344
mp-1176830,Li9V4(PO4)6,Li,phosphate_or_polyanion,1.145113460000038
mp-753439,Li3MnVP2(HO5)2,Li,phosphate_or_polyanion,3.3242731983333345
mp-1236043,LiGa4(WO6)2,Li,oxide,2.0206853233333435
mp-1235332,LiHo2Cu(SiO3)4,Li,phosphate_or_polyanion,1.7771109833333345
mp-757951,LiP3(WO6)2,Li,phosphate_or_polyanion,2.9708819583333415
mp-1276652,Li2TiCrO4,Li,oxide,2.5074955620833324
mp-766923,LiVSiO4,Li,phosphate_or_polyanion,3.453059493333332
mp-1332615,Ca3Ge3(MoO6)2,Ca,oxide,3.2204306116666643
mp-780457,Li5Fe7O3F13,Li,halide,3.5220532673333356
mp-849516,Li4Mn5(CuO6)2,Li,oxide,2.976890615000007
mp-25413,LiNiPO4F,Li,halide,5.3487743433333295
mp-761262,LiCuF3,Li,halide,4.283968123333335
mp-1048382,BaAlCo4O7,Al,oxide,2.5712552366666683
mvc-14383,CaCr2F12,Ca,halide,5.895720368750001
mp-1176596,LiV3OF11,Li,halide,3.9155113183333343
mp-1043361,Mg(Ni2O3)2,Mg,oxide,3.852618967499997
mp-760956,Li6Mn5Ni3O16,Li,oxide,3.2011508533333353
mp-1178075,Li13Mn6(PO4)8,Li,phosphate_or_polyanion,1.6674450300000243
mp-1177907,Li2MnV4CoO12,Li,oxide,2.6255104983333313
mp-761667,NaV6O15,Na,oxide,3.171808214999995
mp-555869,LiV2O5,Li,oxide,3.2037160333333263
mp-850972,Li4Mn5Cr2O12,Li,oxide,3.3559078700000007
mp-504264,LiCuPO4,Li,phosphate_or_polyanion,4.134247705833329
mp-757416,Li2V4OF12,Li,halide,3.234398973333339
mp-31931,LiMn4(PO4)3,Li,phosphate_or_polyanion,4.095810958333321
mp-850895,Li2VOF3,Li,halide,3.033496730833332
mp-26201,Li3Co3(PO4)4,Li,phosphate_or_polyanion,4.783189751666673
mp-557659,KV4P7O24,K,phosphate_or_polyanion,4.108179978000031
mp-8189,LiReO3,Li,oxide,2.008781978333329
mp-779166,LiCo3NiO8,Li,oxide,4.713431860000005
mp-1344143,Ca2V2O5,Ca,oxide,2.3684761712499975
mp-773501,Li3MnV2O6,Li,oxide,2.665993544999997
mp-25542,LiMnO2,Li,oxide,3.1934134883333316
mp-1312265,NaV2O4,Na,oxide,2.902853686551726
mp-1177469,Li4Mn3(FeO4)3,Li,oxide,3.6499359033333336
mp-753899,LiFe(CO3)2,Li,oxide,4.887855148333334
mp-554775,CaCuO2,Ca,oxide,2.893473755000002
mp-863426,Li3Mn(PO4)2,Li,phosphate_or_polyanion,5.499462983333335
mp-1046375,SrMgCo(PO4)2,Mg,phosphate_or_polyanion,3.7049762249999914
mp-971634,NaNiO2,Na,oxide,2.4724825275000013
mp-555359,KMnF3,K,halide,4.039421543000003
mp-1221142,NaP4(W3O11)4,Na,phosphate_or_polyanion,2.6782705565517553
mp-770194,Li3Ti(BO3)2,Li,phosphate_or_polyanion,1.198577683333345
mp-769634,Na3CrPCO7,Na,phosphate_or_polyanion,1.655706764051733
mp-1386665,Zn(MoO2)2,Zn,oxide,0.8504761300000011
mp-770539,Li5Ti2Ni5O12,Li,oxide,3.910057
mp-763430,Li3MnF6,Li,halide,3.864587550000001
mp-1094564,Mg5Sb,Mg,other,-0.0939588063095235
mp-775303,Li2Fe(Si2O5)3,Li,phosphate_or_polyanion,4.8040091275000005
mp-771450,Li5Ni3(SnO5)2,Li,oxide,4.018160485000001
mp-1324942,LiMnPHO5,Li,phosphate_or_polyanion,-0.9794302016666616
mp-1222079,Mg4SiSn,Mg,other,-0.1071170437500002
mp-765048,LiV2OF5,Li,halide,3.431363886666671
mp-774240,Na3Li3Mn2P2(CO7)2,Na,phosphate_or_polyanion,3.4000484583333304
mp-607467,CaMoO3,Ca,oxide,2.7045520812499992
mp-1177017,Li6Fe3P8O29,Li,phosphate_or_polyanion,5.296617258333333
mp-540255,LiNiPO4,Li,phosphate_or_polyanion,4.903585935000001
mp-759846,Li3MnFeCo(PO4)3,Li,phosphate_or_polyanion,3.775161862500003
mp-1235174,LiEu2Cr2O8,Li,oxide,2.3820973333333386
mp-1047720,Ca(NiO2)2,Ca,oxide,4.254337392499997
mp-1177724,Li3Cr2P2(O4F)2,Li,halide,3.907904066666661
mp-1366855,Mn2Nb2ZnO9,Zn,oxide,1.9655190249999992
mp-770095,Li(FeO2)2,Li,oxide,4.807860525000001
mp-554093,Li9Fe3P8O29,Li,phosphate_or_polyanion,4.934649635000032
mp-32088,LiMoP4O13,Li,phosphate_or_polyanion,5.730207924999979
mp-744024,K2MnH8(SO6)2,K,sulfide,4.630893367999988
mp-18988,Li2MnO3,Li,oxide,4.522797380000009
mp-585319,LiFePO4,Li,phosphate_or_polyanion,-2.1459155179166656
mp-504385,Li3Fe2(PO4)3,Li,phosphate_or_polyanion,4.4613581970833325
mp-763978,Li5Ti2V3O10,Li,oxide,1.8364863049999989
mp-540570,MgVO3,Mg,oxide,2.5710082099999965
mp-1046824,Sr2YAlCo2O7,Al,oxide,2.637276956666668
mp-17664,LiNi2P3O10,Li,phosphate_or_polyanion,5.268361598333333
mp-776514,Li2FeF6,Li,halide,6.2831802250000015
mp-1341462,Mn2ZnO4,Zn,oxide,0.939966158750004
mp-1249045,VZn(SiO3)2,Zn,phosphate_or_polyanion,0.4695248612500015
mp-1312332,LiMn7O12,Li,oxide,3.342295863333338
mp-757835,Li2VCo3O8,Li,oxide,4.186523248333335
mp-777769,Li4MnH6(S2O9)2,Li,sulfide,4.682217098333337
mp-1385157,CaCr2F10,Ca,halide,6.084992710000004
mp-771482,Na2FeCSO7,Na,sulfide,3.278238885000003
mp-1132757,MgV(SiO3)2,Mg,phosphate_or_polyanion,1.8224091400000024
mp-540477,Li2Mn(PO3)4,Li,phosphate_or_polyanion,4.764521593333318
mp-767680,Li4Mn3Fe3(CoO8)2,Li,oxide,4.242599387499999
mp-758181,Li2VF4,Li,halide,2.309755798333332
mp-765368,LiVF5,Li,halide,4.806939133749998
mp-764279,Li3MnV3O8,Li,oxide,2.3116622000000056
mp-752791,Li2Mn3SbO8,Li,oxide,3.524734918333327
mp-673073,LiSbP2O7,Li,phosphate_or_polyanion,3.885053000000004
mp-755801,LiVF4,Li,halide,4.56154199833333
mp-764753,Li4VO3F2,Li,halide,2.843787700000005
mp-1044218,Ca(MoO2)4,Ca,oxide,2.357605070000001
mp-755242,Li3(FeO3)2,Li,oxide,3.885444673333343
mp-19377,LiLa2MoO6,Li,oxide,2.5869747833333365
mp-531952,KW3Br7,K,halide,3.5104478055
mp-770070,Li3TiCr3O8,Li,oxide,3.7378544900000086
mp-767067,LiMn5O7F,Li,halide,3.742384570000004
mp-694615,LiFePO4,Li,phosphate_or_polyanion,-0.4496086429166677
mp-1236252,LiSm4V4O12,Li,oxide,-0.7271028966666744
mp-26105,Li3Mo2(PO4)3,Li,phosphate_or_polyanion,3.0954753958333376
mp-1048458,BaMn4AlO7,Al,oxide,2.543980565000003
mp-1041507,Mg3Ni3(AsO4)4,Mg,oxide,4.329572010833336
mp-753426,Li4Ti3Co3(TeO8)2,Li,oxide,3.647128688333337
mp-1227761,Ca3SmMn4O12,Ca,oxide,4.654367669999995
mp-761592,Li3Fe2CoO6,Li,oxide,3.9702024733333343
mp-765057,Li5FeNi3O8,Li,oxide,2.9341219399999945
mp-1044664,Ti2ZnO4,Zn,oxide,-0.1288604250000021
mp-1048597,ZnCr2O5,Zn,oxide,1.0955182075
mp-29230,KV4O8,K,oxide,2.671648093000009
mp-1045490,Ca(MoO2)4,Ca,oxide,1.4599972250000048
mp-1048650,Sr4CaCo2(SO3)2,Ca,sulfide,2.729714208750006
mp-849541,Li2V2F7,Li,halide,2.340058373333325
mp-1079339,K2NaMnF6,Na,halide,3.910084395000001
mp-776528,LiV6O7F5,Li,halide,1.860566780000004
mp-1042667,MgCu3(SbO3)4,Mg,oxide,0.7616460099999972
mp-510056,CaV4(CuO4)3,Ca,oxide,3.101637539999987
mp-558418,NaCrF6,Na,halide,5.795380056551725
mp-764015,Li4Ti3VO8,Li,oxide,1.6109880700000097
mp-1105732,CsFe2F6,other,halide,3.5460914329310347
mp-1221415,Na(Ti3Se4)2,Na,other,0.6441849765517313
mp-761992,Li2Fe2(CO3)3,Li,oxide,3.3550533999999934
mp-758637,Li2CoSiO4,Li,phosphate_or_polyanion,4.32322742333334
mp-771220,Li3Ti(CoO3)2,Li,oxide,3.4796304366666675
mp-763055,Li2Fe3Co7O20,Li,oxide,4.405947864999993
mvc-4685,Ca(CuO2)2,Ca,oxide,3.5638101987500006
mp-777527,LiV6O7F5,Li,halide,1.9079746200000092
mp-25929,Li3Bi2(PO4)3,Li,phosphate_or_polyanion,4.411492909999998
mp-761063,Li3FeNi3O8,Li,oxide,3.38064458333334
mp-758764,Li3Ni2P2(O4F)2,Li,halide,5.133074335833333
mp-1044507,PrZn(BiO3)2,Zn,oxide,1.6225300975000008
mp-780678,Li4Co2Ni3O10,Li,oxide,4.281867785000008
mp-761046,Na3Ti2(PO4)3,Na,phosphate_or_polyanion,1.0090408815517302
mp-778497,Na6Bi2P(CO4)4,Na,phosphate_or_polyanion,2.016368179999996
mp-29283,CaMn7O12,Ca,oxide,3.580753594999993
mp-762826,Li3Fe2(PO4)3,Li,phosphate_or_polyanion,4.408156942500005
mp-761658,Li2CoP2O7,Li,phosphate_or_polyanion,3.904493059999998
mp-7554,LiMgSnAu,Li,other,0.3037257899999992
mp-763396,Li4Co2Si3O10,Li,phosphate_or_polyanion,3.6521357966666743
mp-849394,Li2MnSiO4,Li,phosphate_or_polyanion,4.276848660000018
mp-1048892,V2ZnO4,Zn,oxide,1.238992418750002
mp-764199,LiVOF3,Li,halide,4.312059699999997
mp-1101604,Li2CrP2O7,Li,phosphate_or_polyanion,4.481275067499999
mp-1044397,TiZnP3WO12,Zn,phosphate_or_polyanion,-0.1497759449999941
mvc-10942,YMn2O4,other,oxide,2.540404093333332
mp-1048889,MgCr2O4,Mg,oxide,3.2175327175
mp-1275845,Li3MnV3O8,Li,oxide,1.813716853333337
mp-1080219,Li3Mn4O8,Li,oxide,2.6428573829999995
mp-776403,LiV6O7F5,Li,halide,2.022202873333332
mp-1045348,Al(CoS2)2,Al,sulfide,0.7866784699999982
mp-1042087,Mg(WO2)2,Mg,oxide,0.6468326924999999
mp-1045602,YCu3(SbO3)4,other,oxide,1.6190905355555552
mp-1177893,Li2MnV3O8,Li,oxide,2.585952748333338
mp-504358,LiCr6P7O24,Li,phosphate_or_polyanion,2.734278973333294
mp-755000,LiTiO2,Li,oxide,1.3507978177777793
mp-770890,Mg(CoO2)2,Mg,oxide,3.0110975499999997
mp-1183200,Al3Sn,Al,other,-0.0709152455555555
mp-778384,Li4Co3P4O15,Li,phosphate_or_polyanion,4.438412485000001
mp-1041362,Zn(NiO2)4,Zn,oxide,2.1005509999999963
mp-585424,LiCrPO4,Li,phosphate_or_polyanion,3.3262129499999893
mp-780141,Li6Mn5O12,Li,oxide,3.5811147299999724
mp-1406912,Mg2Cr3O8,Mg,oxide,3.824114325000001
mp-766055,Li7TiFe3(PO4)6,Li,phosphate_or_polyanion,0.6075582800000112
mp-771618,Li5V3Cr2O10,Li,oxide,2.720724890000005
mp-764752,LiV2OF7,Li,halide,4.522259203333339
mp-778709,Li2FePHO5,Li,phosphate_or_polyanion,2.249600215000006
mp-771203,Li4MnCr3O8,Li,oxide,2.709186379999996
mp-766846,Li2CoSn(PO4)2,Li,phosphate_or_polyanion,2.555184477499997
mp-758129,Li4Mn2Cr3Co3O16,Li,oxide,4.009209343333336
mp-1339741,MgV2O4,Mg,oxide,2.0730750375000015
mp-18767,LiMnO2,Li,oxide,3.665036873333333
mvc-4292,Y2Fe3(SiO4)3,other,phosphate_or_polyanion,3.642057814999996
mp-763486,Li2Mn3OF6,Li,halide,3.6027726974999985
mp-764944,LiMn(CO3)2,Li,oxide,4.199134149999997
mp-762574,Li3Mn3(PO4)4,Li,phosphate_or_polyanion,4.574304069999959
mp-853239,Na2Li2V3P2O13,Li,phosphate_or_polyanion,2.662595907499996
mp-1044964,Ca3(TiS2)4,Ca,sulfide,0.8833613887499994
mp-1044422,PrMg(BiO3)2,Mg,oxide,2.510211692499998
mp-27872,MgTi2O4,Mg,oxide,1.3060291449999972
mp-1177800,Li2VCr3O8,Li,oxide,4.6208188858333346
mp-1431390,CaWO3,Ca,oxide,1.7419406012499996
mp-849757,LiMn(Si2O5)2,Li,phosphate_or_polyanion,5.097889718333324
mp-697664,LiCr4(PO4)3,Li,phosphate_or_polyanion,2.2402217433333407
mp-1044237,CaTiV(PO4)3,Ca,phosphate_or_polyanion,3.4902481550000055
mp-771536,Li7Co5O12,Li,oxide,3.868737788333339
mp-776414,LiV4OF11,Li,halide,2.9457807433333207
mp-775597,Li3Cr2(PO4)3,Li,phosphate_or_polyanion,4.477348455000003
mp-773322,AlCr2O4,Al,oxide,0.6562490250000034
mvc-15883,VZnO3,Zn,oxide,1.122619980000001
mp-755557,Mg(NiO2)2,Mg,oxide,3.4651096300000015
mp-764256,KLiMnPCO7,Li,phosphate_or_polyanion,3.885152460000005
mp-762540,Li2FeSiO4,Li,phosphate_or_polyanion,2.916479872499996
mp-767977,Li17Ni11O28,Li,oxide,3.7194918140000017
mp-982595,Na3Re,Na,other,-1.7147723767816092
mp-30234,Cs2WCl6,other,halide,3.3404011179310324
mp-1390771,ZnFeF4,Zn,halide,2.6108880174999993
mp-851001,Li3Mn2Cr2O8,Li,oxide,3.440578141250005
mp-762550,CsMnH4(OF2)2,other,halide,4.918897476206898
mp-779771,Li11Mn6O16,Li,oxide,2.4202516866666643
mp-1185557,Mg149Bi,Mg,other,0.0118501042905404
mvc-129,Ba2Mg3Tl2(WO3)4,Mg,oxide,0.1433110766666666
mp-775113,NaMnO2,Na,oxide,1.898535075000001
mp-778774,Li4MnH6(S2O9)2,Li,sulfide,4.6728344125
mp-1259975,Y8Cu3(SiSe7)3,other,other,2.222853962222231
mp-765570,Li2Mn(PO4)2,Li,phosphate_or_polyanion,5.100653839999998
mp-753744,Li4MnCu3(PO4)4,Li,phosphate_or_polyanion,4.128801940833331
mp-776910,Li3V3(CoO6)2,Li,oxide,4.43831880000001
mp-758098,LiP3(WO6)2,Li,phosphate_or_polyanion,2.922712718333348
mp-26333,Li2CoP2O7,Li,phosphate_or_polyanion,4.706997928333327
mp-757481,Li2FeP2O7,Li,phosphate_or_polyanion,3.1986506008333224
mp-25923,Li6Mn9(PO4)8,Li,phosphate_or_polyanion,3.7001660150000024
mvc-16001,AlWO3,Al,oxide,1.8685712266666672
mp-761201,LiFe4(BO3)4,Li,phosphate_or_polyanion,3.269558723333323
mp-774192,Li2VO3,Li,oxide,3.1291248299999994
mp-1042020,Ca(NiO2)2,Ca,oxide,3.9231109275000007
mp-1221075,NaCaMgFe(SiO3)4,Mg,phosphate_or_polyanion,4.752235449999995
mp-1012865,LiTi3P3O13,Li,phosphate_or_polyanion,2.032772578333355
mp-756081,LiCoBO3,Li,phosphate_or_polyanion,3.796954063333328
mp-26056,Li3Fe(PO4)2,Li,phosphate_or_polyanion,4.980126020833329
mp-1006112,Na3Co,Na,other,-0.8766265767816095
mp-761461,LiFePO4,Li,phosphate_or_polyanion,3.073173635000001
mp-779025,LiV4OF11,Li,halide,2.1839874533333345
mp-757625,Li2P4WO13,Li,phosphate_or_polyanion,3.413480753333322
mvc-78,Mg(CoS2)2,Mg,sulfide,1.4102587174999974
mp-781619,Li3Mn4(BO3)4,Li,phosphate_or_polyanion,3.3449398366666734
mp-690551,Li4Mo3O8,Li,oxide,2.924266735000004
mp-754802,Li5(FeO2)4,Li,oxide,1.4962627333333292
mp-29687,KC60,K,other,1.4478093180000258
mp-1235949,LiNd4Nb2In2O14,Li,oxide,-0.1360441166666486
mp-767213,LiVPHO5,Li,phosphate_or_polyanion,3.492407715000011
mp-1197270,Li2CoSiO4,Li,phosphate_or_polyanion,3.704482977499997
mp-757718,Li2MnV(PO4)2,Li,phosphate_or_polyanion,3.1181121983333333
mp-772649,LiVFeO4,Li,oxide,3.39727250333333
mp-776625,Li3Ti2(PO4)3,Li,phosphate_or_polyanion,1.586070050833333
mp-850947,Li3Mn5Cr2O12,Li,oxide,3.414352073333328
mp-767490,Li9Ti12NbO30,Li,oxide,1.8966489233333497
mp-779809,LiSb(SO4)2,Li,sulfide,4.4563689412499965
mp-770348,Li2VSiCO7,Li,phosphate_or_polyanion,3.744870278333328
mp-766755,Li3FePO5,Li,phosphate_or_polyanion,2.705772126666654
mp-760126,Na2V2(PO4)3,Na,phosphate_or_polyanion,3.219231396551723
mp-768084,Li8V11O22,Li,oxide,2.82914498333332
mp-755743,Li2TiCrO4,Li,oxide,1.030354430833332
mp-1043327,CaW2O5,Ca,oxide,1.0994986325000005
mp-861602,Li2VFe(PO4)2,Li,phosphate_or_polyanion,2.9542412558333355
mp-1013899,LiFe3P3O13,Li,phosphate_or_polyanion,5.070616228333312
mvc-12592,MgCr2O4,Mg,oxide,2.452653144999993
mp-765894,Li5VF8,Li,halide,3.887528413333333
mp-1147702,Li(CuO)3,Li,oxide,4.066457303333327
mp-777360,Li13V24O52,Li,oxide,2.3307328239999943
mp-1395522,Mg(FeN)2,Mg,other,1.4328171749999994
mp-19349,NaMn(SiO3)2,Na,phosphate_or_polyanion,3.8209048765517255
mp-778109,Li6Nb3P8O29,Li,phosphate_or_polyanion,2.1300326216666807
mp-780754,Li2VP2HO8,Li,phosphate_or_polyanion,3.888414590000001
mp-774814,Li3Mn2V3O12,Li,oxide,4.166434180833329
mp-1048638,Sr4MgFe2(SO3)2,Mg,sulfide,2.289911435000002
mp-767609,LiVF5,Li,halide,4.867737210833337
mp-868758,Li4Mn5Ni(PO4)6,Li,phosphate_or_polyanion,3.717079599999996
mp-757895,Li2CrCo(PO4)2,Li,phosphate_or_polyanion,3.5697620558333343
mp-777069,LiMn2PO5,Li,phosphate_or_polyanion,2.409064090000006
mp-26021,LiCoPO4,Li,phosphate_or_polyanion,4.385994198333326
mp-26083,Li2Mn3(P2O7)2,Li,phosphate_or_polyanion,3.994505840833317
mp-776037,LiV4O10,Li,oxide,3.691731059999999
mp-752999,LiFeCo3O8,Li,oxide,4.784237813333324
mp-753667,Li2VF6,Li,halide,4.611244123333333
mp-622528,Li4Mo3O8,Li,oxide,2.9914095262500005
mp-1049283,HoZn(BiO3)2,Zn,oxide,1.632719324999997
mp-777141,Li6V2C4SO16,Li,sulfide,2.5545326275
mp-1234928,CaCr4(HgO4)2,Ca,oxide,0.1271830349999971
mp-763264,Li2FeSiO4,Li,phosphate_or_polyanion,2.7965800999999977
mp-758646,LiVF5,Li,halide,4.306923195833332
mp-775900,NaLiCu(PO3)3,Li,phosphate_or_polyanion,2.372011967500005
mp-1043021,V4ZnO6,Zn,oxide,0.2569235974999989
mp-778480,Na6V2P(CO4)4,Na,phosphate_or_polyanion,2.8190157715517365
mp-705331,LiNiP2O7,Li,phosphate_or_polyanion,5.187132333333328
mp-762758,Li4Ti2Fe3O10,Li,oxide,2.6377605399999933
mp-766802,Li5MnF8,Li,halide,5.190409319999992
mp-771567,LiTi3MnCr(PO4)6,Li,phosphate_or_polyanion,4.84012162333335
mp-32502,LiV(PO3)4,Li,phosphate_or_polyanion,4.491661178333321
mp-756969,Li2VFeO4,Li,oxide,2.7781038466666645
mp-770582,Li8CrO6,Li,oxide,3.2640757099999624
mp-560917,Mn13Al4Si2(SbO14)2,Al,phosphate_or_polyanion,2.924427474166665
mp-775093,Li5CoO4,Li,oxide,3.1487442549999947
mp-1041676,Zn(SnO2)2,Zn,oxide,-0.0030608350000024
mp-849216,NaCr2O4,Na,oxide,3.778546234999996
mp-768785,LiSn2(SO4)3,Li,sulfide,3.2690326949999977
mp-18925,Li6CoO4,Li,oxide,2.144152660833339
mp-861842,NaV8O20,Na,oxide,3.780886806551738
mp-765387,LiV(CO3)2,Li,oxide,3.679040299999988
mp-851105,Li2Cu2(SO4)3,Li,sulfide,4.8235295252083334
mp-774101,LiFeO2,Li,oxide,3.8576438150000074
mp-559187,NaVF4,Na,halide,4.177765715000002
mp-1097580,Li2TlSb,Li,other,-1.5939070000000002
mp-775195,Li12Mn11Fe(PO4)12,Li,phosphate_or_polyanion,3.793832464999994
mp-585269,Li5Mo2P5O18,Li,phosphate_or_polyanion,3.805807392500005
mp-1566890,Li4V(TeO4)3,Li,oxide,3.636997131666665
mp-1326573,Mg2Cr2O5,Mg,oxide,2.6233659874999984
mp-1041909,ZnCr2O4,Zn,oxide,1.3831341925000022
mp-763301,Li2CoSiO4,Li,phosphate_or_polyanion,3.772951134999997
mp-1047131,BaCa(BiO2)4,Ca,oxide,3.680717518749996
mp-764271,Na3Ni2O5,Na,oxide,2.6956342299999987
mp-778197,Li2Cr3TeO8,Li,oxide,3.5699116633333334
mp-775608,Li2MnCr3O8,Li,oxide,3.9390456225000015
mp-19107,LiMnVO4,Li,oxide,3.5461310233333347
mp-767739,Li4FeNi3(PO4)4,Li,phosphate_or_polyanion,4.5541800975
mp-753909,LiV(CO3)2,Li,oxide,3.5484686058333397
mp-771408,LiVOF3,Li,halide,4.098133787083332
mp-759403,Li4Fe2Co3Sb3O16,Li,oxide,3.7766488108333336
mp-1402016,Ca2W3O8,Ca,oxide,2.265647812500002
mp-1045420,Mg(TiS2)2,Mg,sulfide,0.7230064349999995
mp-1101596,Li2FeP2O7,Li,phosphate_or_polyanion,4.57292265833333
mp-775324,Li11Co12(PO4)12,Li,phosphate_or_polyanion,4.6254448251515115
mp-762918,Li2Cr2CoO6,Li,oxide,4.005596389999999
mp-763961,Li5TiV3O8,Li,oxide,1.171683604999996
mp-1049207,HoMg(BiO3)2,Mg,oxide,2.519737099999994
mp-1347979,Ca2MoWO6,Ca,oxide,2.6195600087500024
mp-761312,Li2Mn3CrO8,Li,oxide,3.723794695
mp-1044001,LaMgFeMoO6,Mg,oxide,1.933988097499996
mp-1042146,AlBi(WO4)2,Al,oxide,2.042725291666668
mp-1341277,ZnCrO3,Zn,oxide,1.8889610262499985
mp-1042605,ZnCr4O6,Zn,oxide,0.3499913550000008
mp-1043224,CaCr4(CuO4)3,Ca,oxide,3.8705455949999985
mp-1047153,ZnMoAsO5,Zn,oxide,1.33404825125
mp-767606,Na2NdPCO7,Na,phosphate_or_polyanion,4.201075775000002
mp-555029,Ca2Fe9O13,Ca,oxide,2.8555499537500006
mp-756961,Li4Mn5Sb3O16,Li,oxide,3.6473569533333334
mp-1235587,LiNi9O13,Li,oxide,4.717965313333342
mp-1389151,AlMoO3,Al,oxide,2.1250424300000006
mvc-672,Ba2YSb3O8,other,oxide,1.154895253333332
mp-778336,LiMnVP2(O4F)2,Li,halide,4.3687011200000025
mp-1176554,LiV3OF11,Li,halide,4.2905854683333375
mp-753760,Li2MnVO4,Li,oxide,2.5060704133333376
mvc-11636,Y(NiO2)2,other,oxide,3.208034908333332
mp-31800,LiFe2P3O10,Li,phosphate_or_polyanion,3.758837644999991
